22890	2586	6024	3.000	85.00	59.28	255.00	177.84	77.16	2026-01-12 16:16:49.02059
22891	2586	5969	1.000	135.00	139.45	135.00	139.45	-4.45	2026-01-12 16:16:49.02059
22892	2586	6034	2.000	200.00	189.28	400.00	378.56	21.44	2026-01-12 16:16:49.02059
22893	2586	5972	1.000	100.00	69.37	100.00	69.37	30.63	2026-01-12 16:16:49.02059
22894	2586	6047	1.000	130.00	119.15	130.00	119.15	10.85	2026-01-12 16:16:49.02059
22895	2586	6026	2.000	160.00	159.28	320.00	318.56	1.44	2026-01-12 16:16:49.02059
22896	2586	6039	1.000	125.00	89.28	125.00	89.28	35.72	2026-01-12 16:16:49.02059
22897	2586	5975	3.000	125.00	114.17	375.00	342.51	32.49	2026-01-12 16:16:49.02059
22898	2586	5976	1.000	90.00	98.25	90.00	98.25	-8.25	2026-01-12 16:16:49.02059
22899	2586	5977	7.000	140.00	106.13	980.00	742.91	237.09	2026-01-12 16:16:49.02059
22900	2586	6066	4.000	70.00	64.28	280.00	257.12	22.88	2026-01-12 16:16:49.02059
22901	2586	6070	4.000	50.00	54.52	200.00	218.08	-18.08	2026-01-12 16:16:49.02059
22902	2586	6069	1.000	60.00	73.66	60.00	73.66	-13.66	2026-01-12 16:16:49.02059
22903	2586	5981	2.000	85.00	89.28	170.00	178.56	-8.56	2026-01-12 16:16:49.02059
22904	2586	5981	3.000	90.00	89.28	270.00	267.84	2.16	2026-01-12 16:16:49.02059
22905	2586	6033	5.000	80.00	69.19	400.00	345.95	54.05	2026-01-12 16:16:49.02059
22906	2586	5982	1.000	80.00	69.34	80.00	69.34	10.66	2026-01-12 16:16:49.02059
22907	2586	6062	1.000	110.00	99.28	110.00	99.28	10.72	2026-01-12 16:16:49.02059
22908	2586	6060	5.000	160.00	104.28	800.00	521.40	278.60	2026-01-12 16:16:49.02059
22909	2586	5984	1.000	160.00	129.21	160.00	129.21	30.79	2026-01-12 16:16:49.02059
22910	2586	5988	7.000	90.00	64.28	630.00	449.96	180.04	2026-01-12 16:16:49.02059
22911	2586	5988	4.000	85.00	64.28	340.00	257.12	82.88	2026-01-12 16:16:49.02059
22912	2586	6068	5.000	130.00	89.28	650.00	446.40	203.60	2026-01-12 16:16:49.02059
22913	2586	6025	1.000	120.00	99.27	120.00	99.27	20.73	2026-01-12 16:16:49.02059
22914	2586	6025	2.000	125.00	99.27	250.00	198.54	51.46	2026-01-12 16:16:49.02059
22915	2586	6067	3.000	100.00	54.50	300.00	163.50	136.50	2026-01-12 16:16:49.02059
22916	2586	6061	2.000	90.00	59.28	180.00	118.56	61.44	2026-01-12 16:16:49.02059
22917	2586	5989	26.000	70.00	68.92	1820.00	1791.92	28.08	2026-01-12 16:16:49.02059
22918	2586	5998	7.000	200.00	164.28	1400.00	1149.96	250.04	2026-01-12 16:16:49.02059
22919	2586	6015	1.000	190.00	140.71	190.00	140.71	49.29	2026-01-12 16:16:49.02059
22920	2586	6006	3.000	220.00	189.28	660.00	567.84	92.16	2026-01-12 16:16:49.02059
22921	2586	5999	12.000	120.00	99.28	1440.00	1191.36	248.64	2026-01-12 16:16:49.02059
22922	2586	6001	3.000	100.00	99.28	300.00	297.84	2.16	2026-01-12 16:16:49.02059
22923	2586	6002	10.000	70.00	69.36	700.00	693.60	6.40	2026-01-12 16:16:49.02059
22924	2586	6000	12.000	75.00	64.28	900.00	771.36	128.64	2026-01-12 16:16:49.02059
22925	2586	6000	18.000	70.00	64.28	1260.00	1157.04	102.96	2026-01-12 16:16:49.02059
22926	2586	6011	1.000	80.00	59.00	80.00	59.00	21.00	2026-01-12 16:16:49.02059
22927	2586	6040	2.000	110.00	104.28	220.00	208.56	11.44	2026-01-12 16:16:49.02059
22928	2586	5370	1.000	130.00	93.06	130.00	93.06	36.94	2026-01-12 16:16:49.02059
22929	2586	5378	5.000	300.00	247.13	1500.00	1235.65	264.35	2026-01-12 16:16:49.02059
22930	2586	5406	2.000	190.00	156.31	380.00	312.62	67.38	2026-01-12 16:16:49.02059
22931	2586	5407	3.000	270.00	158.72	810.00	476.16	333.84	2026-01-12 16:16:49.02059
22932	2586	5369	1.000	85.00	81.72	85.00	81.72	3.28	2026-01-12 16:16:49.02059
22933	2586	5369	1.000	80.00	81.72	80.00	81.72	-1.72	2026-01-12 16:16:49.02059
22934	2586	5386	1.000	190.00	157.17	190.00	157.17	32.83	2026-01-12 16:16:49.02059
22935	2586	5391	8.000	85.00	81.32	680.00	650.56	29.44	2026-01-12 16:16:49.02059
22936	2586	5444	3.000	80.00	82.05	240.00	246.15	-6.15	2026-01-12 16:16:49.02059
22937	2586	5408	4.000	125.00	104.94	500.00	419.76	80.24	2026-01-12 16:16:49.02059
22938	2586	5416	4.000	80.00	76.99	320.00	307.96	12.04	2026-01-12 16:16:49.02059
22939	2586	5426	7.000	100.00	96.87	700.00	678.09	21.91	2026-01-12 16:16:49.02059
22940	2586	5440	1.000	130.00	61.81	130.00	61.81	68.19	2026-01-12 16:16:49.02059
