1552	579	1	\N	\N	\N	0.00	8.00	Payment - Shop Expenses	2025-11-19 13:29:44.166399	\N
1553	579	169	\N	\N	\N	3.00	0.00	Payment - Reduction	2025-11-19 13:29:44.621393	\N
1554	579	1	\N	\N	\N	0.00	3.00	Payment - Reduction	2025-11-19 13:29:45.082838	\N
1555	579	172	\N	\N	\N	2.00	0.00	Payment - Transport	2025-11-19 13:29:45.551928	\N
1556	579	1	\N	\N	\N	0.00	2.00	Payment - Transport	2025-11-19 13:29:46.017972	\N
1557	579	172	\N	\N	\N	8.00	0.00	Payment - Transport	2025-11-19 13:29:46.467713	\N
1558	579	1	\N	\N	\N	0.00	8.00	Payment - Transport	2025-11-19 13:29:46.988834	\N
1559	579	166	\N	\N	\N	12.00	0.00	Payment - Arrangement	2025-11-19 13:29:47.455616	\N
1560	579	1	\N	\N	\N	0.00	12.00	Payment - Arrangement	2025-11-19 13:29:47.985334	\N
1561	579	166	\N	\N	\N	1.00	0.00	Payment - Arrangement	2025-11-19 13:29:48.450927	\N
1562	579	1	\N	\N	\N	0.00	1.00	Payment - Arrangement	2025-11-19 13:29:48.91881	\N
1563	579	172	\N	\N	\N	2.00	0.00	Payment - Transport	2025-11-19 13:29:49.386589	\N
1564	579	1	\N	\N	\N	0.00	2.00	Payment - Transport	2025-11-19 13:29:49.826444	\N
7323	2238	355	\N	\N	\N	42040.55	0.00	PO PO-2024-001 - Container UETU6854499	2026-01-04 22:45:33.783801	\N
7324	2238	357	\N	\N	\N	0.00	42040.55	PO PO-2024-001 - Credit from HMD KINSHASA	2026-01-04 22:45:33.785995	\N
7325	2239	345	\N	\N	\N	42040.55	0.00	HMD KINSHASA PO PO-2024-001 - Container UETU6854499	2026-01-04 22:45:33.790923	\N
7872	2410	1	\N	\N	\N	9330.00	0.00	Payment - OUTLET 1 CASH	2026-01-08 12:51:13.271102	\N
1571	583	212	\N	\N	\N	5000.00	0.00	Journal Entry - 830 Apartment Renovation	2025-11-19 15:49:42.432645	\N
1572	583	114	\N	\N	\N	0.00	4875.00	Journal Entry - Hadi Dakik Hawala	2025-11-19 15:49:43.022384	\N
1573	583	182	\N	\N	\N	0.00	100.00	Journal Entry - Transfer Charges	2025-11-19 15:49:43.410923	\N
1574	583	115	\N	\N	\N	0.00	25.00	Journal Entry - Hadi Hawala Profit	2025-11-19 15:49:43.851951	\N
1575	591	133	\N	\N	\N	32077.50	0.00	PO PO-2024-001 - Container MSKU0824145	2025-11-20 09:23:20.104428	\N
1576	591	\N	\N	\N	7	0.00	32077.50	PO PO-2024-001 - Container MSKU0824145	2025-11-20 09:23:20.106248	\N
7873	2410	394	\N	\N	\N	0.00	9330.00	Payment - OUTLET 1 CASH	2026-01-08 12:51:13.271102	\N
7874	2410	3	\N	\N	\N	450.00	0.00	Payment - OUTLET 2 CASH	2026-01-08 12:51:13.271102	\N
1579	593	114	\N	\N	\N	15000.00	0.00	Journal - Hadi Dakik Hawala	2025-11-20 09:34:28.840702	\N
1580	593	110	\N	\N	\N	0.00	15000.00	Journal - ANGOLA NEW 2025 - Customer Account	2025-11-20 09:34:28.840702	\N
1581	594	133	\N	\N	\N	37430.05	0.00	PO PO-2024-001 - Container MRSU6565823	2025-11-20 10:09:46.126707	\N
1582	594	\N	\N	\N	5	0.00	37430.05	PO PO-2024-001 - Container MRSU6565823	2025-11-20 10:09:46.129262	\N
3984	1243	202	\N	\N	\N	8500.00	0.00	Duties for container MRKU3725756	2025-12-06 08:06:53.601776	\N
3985	1243	40	\N	\N	\N	0.00	8500.00	Duties for container MRKU3725756	2025-12-06 08:06:53.603717	\N
3986	1244	203	\N	\N	\N	3000.00	0.00	Office charges for container MRKU3725756	2025-12-06 08:06:53.609277	\N
3987	1244	1	\N	\N	\N	0.00	3000.00	Office charges for container MRKU3725756	2025-12-06 08:06:53.610796	\N
1587	597	202	\N	\N	\N	8500.00	0.00	Duties for container MRSU6565823	2025-11-20 10:16:44.593449	\N
1588	597	40	\N	\N	\N	0.00	8500.00	Duties for container MRSU6565823	2025-11-20 10:16:44.595873	\N
1589	598	203	\N	\N	\N	2000.00	0.00	Office charges for container MRSU6565823	2025-11-20 10:16:44.601496	\N
1590	598	1	\N	\N	\N	0.00	2000.00	Office charges for container MRSU6565823	2025-11-20 10:16:44.603523	\N
1591	599	204	\N	\N	\N	7400.00	0.00	Transport fees for container MRSU6565823	2025-11-20 10:16:44.60895	\N
1592	599	44	\N	\N	\N	0.00	7400.00	Transport fees for container MRSU6565823	2025-11-20 10:16:44.610943	\N
7875	2410	394	\N	\N	\N	0.00	450.00	Payment - OUTLET 2 CASH	2026-01-08 12:51:13.271102	\N
7876	2410	6	\N	\N	\N	595.00	0.00	Payment - KOLWEZI CASH	2026-01-08 12:51:13.271102	\N
7877	2410	394	\N	\N	\N	0.00	595.00	Payment - KOLWEZI CASH	2026-01-08 12:51:13.271102	\N
8251	2481	208	\N	\N	\N	10.00	0.00	Payment - Offloading Expenses	2026-01-09 08:07:31.915955	\N
8252	2481	1	\N	\N	\N	0.00	10.00	Payment - Offloading Expenses	2026-01-09 08:07:31.915955	\N
8253	2481	214	\N	\N	\N	9.00	0.00	Payment - Poubelle	2026-01-09 08:07:31.915955	\N
8254	2481	1	\N	\N	\N	0.00	9.00	Payment - Poubelle	2026-01-09 08:07:31.915955	\N
8255	2481	161	\N	\N	\N	350.00	0.00	Payment - Kolwezi Truck Trip	2026-01-09 08:07:31.915955	\N
1601	604	6	\N	\N	\N	760.00	0.00	Payment - KOLWEZI CASH	2025-11-20 11:01:56.002949	\N
1602	604	159	\N	\N	\N	0.00	760.00	Payment - KOLWEZI CASH	2025-11-20 11:01:56.002949	\N
1603	607	133	\N	\N	\N	36803.95	0.00	PO PO-2024-001 - Container MSKU1445038	2025-11-20 11:30:05.606455	\N
1604	607	\N	\N	\N	5	0.00	36803.95	PO PO-2024-001 - Container MSKU1445038	2025-11-20 11:30:05.608268	\N
3988	1245	204	\N	\N	\N	8200.00	0.00	Transport fees for container MRKU3725756	2025-12-06 08:06:53.685989	\N
3989	1245	26	\N	\N	\N	0.00	8200.00	Transport fees for container MRKU3725756	2025-12-06 08:06:53.696776	\N
8256	2481	1	\N	\N	\N	0.00	350.00	Payment - Kolwezi Truck Trip	2026-01-09 08:07:31.915955	\N
4147	1290	116	\N	\N	\N	500.00	0.00	Payment - Office Charge Kolwezi	2025-12-06 14:01:24.44961	\N
1609	612	117	\N	\N	\N	3000.00	0.00	Payment - Kolwezi Savings	2025-11-20 11:54:17.350545	\N
1610	612	6	\N	\N	\N	0.00	3000.00	Payment - Kolwezi Savings	2025-11-20 11:54:17.350545	\N
1611	612	116	\N	\N	\N	500.00	0.00	Payment - Office Charge Kolwezi	2025-11-20 11:54:17.350545	\N
1612	612	6	\N	\N	\N	0.00	500.00	Payment - Office Charge Kolwezi	2025-11-20 11:54:17.350545	\N
1613	612	223	\N	\N	\N	150.00	0.00	Payment - Government Kolwezi	2025-11-20 11:54:17.350545	\N
1614	612	6	\N	\N	\N	0.00	150.00	Payment - Government Kolwezi	2025-11-20 11:54:17.350545	\N
1615	612	228	\N	\N	\N	300.00	0.00	Payment - Rent Kolwezi 2	2025-11-20 11:54:17.350545	\N
1616	612	6	\N	\N	\N	0.00	300.00	Payment - Rent Kolwezi 2	2025-11-20 11:54:17.350545	\N
1617	612	223	\N	\N	\N	57.00	0.00	Payment - Government Kolwezi	2025-11-20 11:54:17.350545	\N
1618	612	6	\N	\N	\N	0.00	57.00	Payment - Government Kolwezi	2025-11-20 11:54:17.350545	\N
1619	612	163	\N	\N	\N	4.00	0.00	Payment - Transport Kolwezi	2025-11-20 11:54:17.350545	\N
1620	612	6	\N	\N	\N	0.00	4.00	Payment - Transport Kolwezi	2025-11-20 11:54:17.350545	\N
1621	612	227	\N	\N	\N	4.00	0.00	Payment - Reduction kolwezi	2025-11-20 11:54:17.350545	\N
1622	612	6	\N	\N	\N	0.00	4.00	Payment - Reduction kolwezi	2025-11-20 11:54:17.350545	\N
1623	612	97	\N	\N	\N	20000.00	0.00	Payment - SHAMAS	2025-11-20 11:54:17.350545	\N
1624	612	6	\N	\N	\N	0.00	20000.00	Payment - SHAMAS	2025-11-20 11:54:17.350545	\N
1625	613	226	\N	\N	\N	1.14	0.00	Payment - Round off	2025-11-20 11:56:40.984949	\N
1626	613	6	\N	\N	\N	0.00	1.14	Payment - Round off	2025-11-20 11:56:40.984949	\N
8257	2481	193	\N	\N	\N	10.00	0.00	Payment - ANR Document	2026-01-09 08:07:31.915955	\N
8258	2481	1	\N	\N	\N	0.00	10.00	Payment - ANR Document	2026-01-09 08:07:31.915955	\N
1627	614	133	\N	\N	\N	30927.38	0.00	PO PO-2024-001 - Container MRKU5252708	2025-11-20 12:05:55.314136	\N
1628	614	\N	\N	\N	4	0.00	30927.38	PO PO-2024-001 - Container MRKU5252708	2025-11-20 12:05:55.315997	\N
7326	2239	\N	\N	\N	3	0.00	42040.55	HMD KINSHASA PO PO-2024-001 - Container UETU6854499	2026-01-04 22:45:33.792763	\N
3990	1246	202	\N	\N	\N	8500.00	0.00	Duties for container MRKU2634100	2025-12-06 08:08:33.589056	\N
2650	918	1	\N	\N	\N	20505.00	0.00	Receipt - OUTLET 2 CASH	2025-11-28 13:47:38.284433	\N
2651	918	3	\N	\N	\N	0.00	20505.00	Receipt - OUTLET 2 CASH	2025-11-28 13:47:38.284433	\N
2652	918	1	\N	\N	\N	3440.00	0.00	Receipt - OUTLET 3 CASH	2025-11-28 13:47:38.284433	\N
2653	918	4	\N	\N	\N	0.00	3440.00	Receipt - OUTLET 3 CASH	2025-11-28 13:47:38.284433	\N
2654	918	1	\N	\N	\N	8235.00	0.00	Receipt - OUTLET 4 CASH	2025-11-28 13:47:38.284433	\N
2655	918	5	\N	\N	\N	0.00	8235.00	Receipt - OUTLET 4 CASH	2025-11-28 13:47:38.284433	\N
1639	620	202	\N	\N	\N	8500.00	0.00	Duties for container HASU4556550	2025-11-20 12:33:23.086316	\N
1640	620	43	\N	\N	\N	0.00	8500.00	Duties for container HASU4556550	2025-11-20 12:33:23.087638	\N
1641	621	203	\N	\N	\N	2000.00	0.00	Office charges for container HASU4556550	2025-11-20 12:33:23.090752	\N
1642	621	1	\N	\N	\N	0.00	2000.00	Office charges for container HASU4556550	2025-11-20 12:33:23.0918	\N
1643	622	204	\N	\N	\N	8200.00	0.00	Transport fees for container HASU4556550	2025-11-20 12:33:23.094599	\N
1644	622	26	\N	\N	\N	0.00	8200.00	Transport fees for container HASU4556550	2025-11-20 12:33:23.09563	\N
7878	2411	40	\N	\N	\N	9900.00	0.00	Payment - HUSSAIN NAHLI	2026-01-08 12:52:06.027862	\N
7879	2411	118	\N	\N	\N	0.00	9900.00	Payment - HUSSAIN NAHLI	2026-01-08 12:52:06.027862	\N
7880	2412	\N	\N	\N	2	25000.00	0.00	Payment - H SARAH	2026-01-08 12:52:30.221907	\N
7881	2412	334	\N	\N	\N	0.00	25000.00	Payment - H SARAH	2026-01-08 12:52:30.221907	\N
1653	628	1	\N	\N	\N	1385.00	0.00	Payment - OUTLET 1 CASH	2025-11-20 13:30:19.272999	\N
1654	628	159	\N	\N	\N	0.00	1385.00	Payment - OUTLET 1 CASH	2025-11-20 13:30:19.272999	\N
7882	2413	95	\N	\N	\N	23950.00	0.00	Payment - Hassan Shaban	2026-01-08 12:52:46.483918	\N
7883	2413	345	\N	\N	\N	0.00	23950.00	Payment - Hassan Shaban	2026-01-08 12:52:46.483918	\N
8259	2481	208	\N	\N	\N	7.00	0.00	Payment - Offloading Expenses	2026-01-09 08:07:31.915955	\N
1658	630	95	\N	\N	\N	15000.00	0.00	Payment - Hassan Shaban	2025-11-20 13:35:48.242612	\N
1659	630	178	\N	\N	\N	0.00	15000.00	Payment - Hassan Shaban	2025-11-20 13:35:48.242612	\N
8260	2481	1	\N	\N	\N	0.00	7.00	Payment - Offloading Expenses	2026-01-09 08:07:31.915955	\N
8261	2481	160	\N	\N	\N	9.00	0.00	Payment - Kolwezi Expenses	2026-01-09 08:07:31.915955	\N
8262	2481	1	\N	\N	\N	0.00	9.00	Payment - Kolwezi Expenses	2026-01-09 08:07:31.915955	\N
8263	2481	168	\N	\N	\N	83.00	0.00	Payment - Gas	2026-01-09 08:07:31.915955	\N
8264	2481	1	\N	\N	\N	0.00	83.00	Payment - Gas	2026-01-09 08:07:31.915955	\N
8265	2481	199	\N	\N	\N	4.00	0.00	Payment - Sadaka	2026-01-09 08:07:31.915955	\N
1666	634	1	\N	\N	\N	37160.00	0.00	Receipt - OUTLET 2 CASH	2025-11-20 14:01:20.08113	\N
1667	634	3	\N	\N	\N	0.00	37160.00	Receipt - OUTLET 2 CASH	2025-11-20 14:01:20.08113	\N
1668	634	1	\N	\N	\N	10065.00	0.00	Receipt - OUTLET 3 CASH	2025-11-20 14:01:20.08113	\N
1669	634	4	\N	\N	\N	0.00	10065.00	Receipt - OUTLET 3 CASH	2025-11-20 14:01:20.08113	\N
1670	634	1	\N	\N	\N	4635.00	0.00	Receipt - OUTLET 4 CASH	2025-11-20 14:01:20.08113	\N
1671	634	5	\N	\N	\N	0.00	4635.00	Receipt - OUTLET 4 CASH	2025-11-20 14:01:20.08113	\N
1672	635	221	\N	\N	\N	50000.00	0.00	Payment - TVS TRANSFER	2025-11-20 14:02:10.083814	\N
1673	635	112	\N	\N	\N	0.00	50000.00	Payment - TVS TRANSFER	2025-11-20 14:02:10.083814	\N
1674	636	97	\N	\N	\N	40000.00	0.00	Payment - SHAMAS	2025-11-20 14:02:23.597085	\N
1675	636	112	\N	\N	\N	0.00	40000.00	Payment - SHAMAS	2025-11-20 14:02:23.597085	\N
1676	637	112	\N	\N	\N	55000.00	0.00	Receipt - OUTLET 1 CASH	2025-11-20 14:03:01.006377	\N
1677	637	1	\N	\N	\N	0.00	55000.00	Receipt - OUTLET 1 CASH	2025-11-20 14:03:01.006377	\N
1678	638	43	\N	\N	\N	17000.00	0.00	Payment - NCA	2025-11-20 14:03:15.110376	\N
1679	638	112	\N	\N	\N	0.00	17000.00	Payment - NCA	2025-11-20 14:03:15.110376	\N
1680	638	97	\N	\N	\N	40000.00	0.00	Payment - SHAMAS	2025-11-20 14:03:15.110376	\N
1681	638	112	\N	\N	\N	0.00	40000.00	Payment - SHAMAS	2025-11-20 14:03:15.110376	\N
1682	639	198	\N	\N	\N	150.00	0.00	Payment - Shop Expenses	2025-11-20 14:06:40.897474	\N
1683	639	1	\N	\N	\N	0.00	150.00	Payment - Shop Expenses	2025-11-20 14:06:40.897474	\N
1684	639	161	\N	\N	\N	700.00	0.00	Payment - Kolwezi Truck Trip	2025-11-20 14:06:40.897474	\N
1685	639	1	\N	\N	\N	0.00	700.00	Payment - Kolwezi Truck Trip	2025-11-20 14:06:40.897474	\N
1686	639	193	\N	\N	\N	20.00	0.00	Payment - ANR Document	2025-11-20 14:06:40.897474	\N
1687	639	1	\N	\N	\N	0.00	20.00	Payment - ANR Document	2025-11-20 14:06:40.897474	\N
1688	639	194	\N	\N	\N	33.00	0.00	Payment - Loading Workers Kolwezi	2025-11-20 14:06:40.897474	\N
1689	639	1	\N	\N	\N	0.00	33.00	Payment - Loading Workers Kolwezi	2025-11-20 14:06:40.897474	\N
1690	639	172	\N	\N	\N	17.00	0.00	Payment - Transport	2025-11-20 14:06:40.897474	\N
1691	639	1	\N	\N	\N	0.00	17.00	Payment - Transport	2025-11-20 14:06:40.897474	\N
1692	639	230	\N	\N	\N	200.00	0.00	Payment - TVA MONTHLU\\Y	2025-11-20 14:06:40.897474	\N
1693	639	1	\N	\N	\N	0.00	200.00	Payment - TVA MONTHLU\\Y	2025-11-20 14:06:40.897474	\N
1694	639	229	\N	\N	\N	400.00	0.00	Payment - STRUCTURES DES PRIX	2025-11-20 14:06:40.897474	\N
1695	639	1	\N	\N	\N	0.00	400.00	Payment - STRUCTURES DES PRIX	2025-11-20 14:06:40.897474	\N
1696	639	200	\N	\N	\N	250.00	0.00	Payment - Penalty	2025-11-20 14:06:40.897474	\N
1697	639	1	\N	\N	\N	0.00	250.00	Payment - Penalty	2025-11-20 14:06:40.897474	\N
1698	639	169	\N	\N	\N	6.00	0.00	Payment - Reduction	2025-11-20 14:06:40.897474	\N
1699	639	1	\N	\N	\N	0.00	6.00	Payment - Reduction	2025-11-20 14:06:40.897474	\N
1700	639	214	\N	\N	\N	8.00	0.00	Payment - Poubelle	2025-11-20 14:06:40.897474	\N
1701	639	1	\N	\N	\N	0.00	8.00	Payment - Poubelle	2025-11-20 14:06:40.897474	\N
1702	639	166	\N	\N	\N	4.00	0.00	Payment - Arrangement	2025-11-20 14:06:40.897474	\N
1703	639	1	\N	\N	\N	0.00	4.00	Payment - Arrangement	2025-11-20 14:06:40.897474	\N
1704	639	168	\N	\N	\N	79.00	0.00	Payment - Gas	2025-11-20 14:06:40.897474	\N
1705	639	1	\N	\N	\N	0.00	79.00	Payment - Gas	2025-11-20 14:06:40.897474	\N
1706	639	172	\N	\N	\N	13.00	0.00	Payment - Transport	2025-11-20 14:06:40.897474	\N
1707	639	1	\N	\N	\N	0.00	13.00	Payment - Transport	2025-11-20 14:06:40.897474	\N
1708	639	208	\N	\N	\N	133.00	0.00	Payment - Offloading Expenses	2025-11-20 14:06:40.897474	\N
1709	639	1	\N	\N	\N	0.00	133.00	Payment - Offloading Expenses	2025-11-20 14:06:40.897474	\N
1710	639	208	\N	\N	\N	146.00	0.00	Payment - Offloading Expenses	2025-11-20 14:06:40.897474	\N
1711	639	1	\N	\N	\N	0.00	146.00	Payment - Offloading Expenses	2025-11-20 14:06:40.897474	\N
1712	639	172	\N	\N	\N	80.00	0.00	Payment - Transport	2025-11-20 14:06:40.897474	\N
2722	933	114	\N	\N	\N	50000.00	0.00	Journal - Hadi Dakik Hawala	2025-11-29 07:09:35.097632	\N
3991	1246	43	\N	\N	\N	0.00	8500.00	Duties for container MRKU2634100	2025-12-06 08:08:33.590214	\N
3992	1247	203	\N	\N	\N	3000.00	0.00	Office charges for container MRKU2634100	2025-12-06 08:08:33.592811	\N
3993	1247	1	\N	\N	\N	0.00	3000.00	Office charges for container MRKU2634100	2025-12-06 08:08:33.593657	\N
8266	2481	1	\N	\N	\N	0.00	4.00	Payment - Sadaka	2026-01-09 08:07:31.915955	\N
8267	2481	169	\N	\N	\N	3.00	0.00	Payment - Reduction	2026-01-09 08:07:31.915955	\N
8268	2481	1	\N	\N	\N	0.00	3.00	Payment - Reduction	2026-01-09 08:07:31.915955	\N
1713	639	1	\N	\N	\N	0.00	80.00	Payment - Transport	2025-11-20 14:06:40.897474	\N
1714	639	160	\N	\N	\N	8.00	0.00	Payment - Kolwezi Expenses	2025-11-20 14:06:40.897474	\N
1715	639	1	\N	\N	\N	0.00	8.00	Payment - Kolwezi Expenses	2025-11-20 14:06:40.897474	\N
1716	639	172	\N	\N	\N	2.00	0.00	Payment - Transport	2025-11-20 14:06:40.897474	\N
1717	639	1	\N	\N	\N	0.00	2.00	Payment - Transport	2025-11-20 14:06:40.897474	\N
7327	2240	355	\N	\N	\N	43303.25	0.00	PO PO-2024-001 - Container CMAU4831630	2026-01-04 22:46:26.385206	\N
7328	2240	357	\N	\N	\N	0.00	43303.25	PO PO-2024-001 - Credit from HMD KINSHASA	2026-01-04 22:46:26.387338	\N
7329	2241	345	\N	\N	\N	43303.25	0.00	HMD KINSHASA PO PO-2024-001 - Container CMAU4831630	2026-01-04 22:46:26.391353	\N
7330	2241	\N	\N	\N	5	0.00	43303.25	HMD KINSHASA PO PO-2024-001 - Container CMAU4831630	2026-01-04 22:46:26.39291	\N
7563	2338	\N	\N	\N	\N	1000.00	0.00	Salary withdrawal - SAL-WD-1767817002553	2026-01-07 20:16:42.582766	95
7564	2338	6	\N	\N	\N	0.00	1000.00	Salary withdrawal - SAL-WD-1767817002553	2026-01-07 20:16:42.584386	\N
2656	919	112	\N	\N	\N	80500.00	0.00	Receipt - OUTLET 1 CASH	2025-11-28 13:47:59.386783	\N
2657	919	1	\N	\N	\N	0.00	80500.00	Receipt - OUTLET 1 CASH	2025-11-28 13:47:59.386783	\N
2658	920	97	\N	\N	\N	60000.00	0.00	Payment - SHAMAS	2025-11-28 13:48:18.884655	\N
2659	920	112	\N	\N	\N	0.00	60000.00	Payment - SHAMAS	2025-11-28 13:48:18.884655	\N
1740	653	117	\N	\N	\N	3000.00	0.00	Payment - Kolwezi Savings	2025-11-21 12:41:20.128215	\N
1741	653	6	\N	\N	\N	0.00	3000.00	Payment - Kolwezi Savings	2025-11-21 12:41:20.128215	\N
1742	653	116	\N	\N	\N	500.00	0.00	Payment - Office Charge Kolwezi	2025-11-21 12:41:20.128215	\N
1743	653	6	\N	\N	\N	0.00	500.00	Payment - Office Charge Kolwezi	2025-11-21 12:41:20.128215	\N
1744	653	161	\N	\N	\N	1000.00	0.00	Payment - Kolwezi Truck Trip	2025-11-21 12:41:20.128215	\N
1745	653	6	\N	\N	\N	0.00	1000.00	Payment - Kolwezi Truck Trip	2025-11-21 12:41:20.128215	\N
1746	653	160	\N	\N	\N	30.00	0.00	Payment - Kolwezi Expenses	2025-11-21 12:41:20.128215	\N
1747	653	6	\N	\N	\N	0.00	30.00	Payment - Kolwezi Expenses	2025-11-21 12:41:20.128215	\N
1748	653	162	\N	\N	\N	206.00	0.00	Payment - Offloading Kolwezi	2025-11-21 12:41:20.128215	\N
1749	653	6	\N	\N	\N	0.00	206.00	Payment - Offloading Kolwezi	2025-11-21 12:41:20.128215	\N
1750	653	163	\N	\N	\N	4.00	0.00	Payment - Transport Kolwezi	2025-11-21 12:41:20.128215	\N
1751	653	6	\N	\N	\N	0.00	4.00	Payment - Transport Kolwezi	2025-11-21 12:41:20.128215	\N
1752	653	97	\N	\N	\N	25000.00	0.00	Payment - SHAMAS	2025-11-21 12:41:20.128215	\N
1753	653	6	\N	\N	\N	0.00	25000.00	Payment - SHAMAS	2025-11-21 12:41:20.128215	\N
1754	653	96	\N	\N	\N	1000.00	0.00	Payment - Fadel Rajab	2025-11-21 12:41:20.128215	\N
1755	653	6	\N	\N	\N	0.00	1000.00	Payment - Fadel Rajab	2025-11-21 12:41:20.128215	\N
8269	2482	97	\N	\N	\N	20000.00	0.00	Payment - SHAMAS	2026-01-09 08:07:48.350366	\N
8270	2482	345	\N	\N	\N	0.00	20000.00	Payment - SHAMAS	2026-01-09 08:07:48.350366	\N
1760	656	6	\N	\N	\N	1665.00	0.00	Payment - KOLWEZI CASH	2025-11-21 12:47:39.478768	\N
1761	656	159	\N	\N	\N	0.00	1665.00	Payment - KOLWEZI CASH	2025-11-21 12:47:39.478768	\N
8554	2544	350	\N	\N	\N	1120.00	0.00	Cash from POS Sales - 7 items	2026-01-10 17:52:47.47527	\N
8555	2544	402	\N	\N	\N	0.00	1120.00	Sales Revenue - 7 items	2026-01-10 17:52:47.47527	\N
8745	2609	112	\N	\N	\N	36000.00	0.00	Receipt - OUTLET 1 CASH	2026-01-13 13:33:31.431149	\N
8746	2609	1	\N	\N	\N	0.00	36000.00	Receipt - OUTLET 1 CASH	2026-01-13 13:33:31.431149	\N
8747	2609	112	\N	\N	\N	7410.00	0.00	Receipt - 830 DES CIMITERES PROPERTY	2026-01-13 13:33:31.431149	\N
8748	2609	21	\N	\N	\N	0.00	7410.00	Receipt - 830 DES CIMITERES PROPERTY	2026-01-13 13:33:31.431149	\N
8749	2610	97	\N	\N	\N	40000.00	0.00	Payment - SHAMAS	2026-01-13 13:34:04.83875	\N
8750	2610	112	\N	\N	\N	0.00	40000.00	Payment - SHAMAS	2026-01-13 13:34:04.83875	\N
1773	663	1	\N	\N	\N	1280.00	0.00	Payment - OUTLET 1 CASH	2025-11-21 13:15:46.739147	\N
1774	663	159	\N	\N	\N	0.00	1280.00	Payment - OUTLET 1 CASH	2025-11-21 13:15:46.739147	\N
1777	667	1	\N	\N	\N	36605.00	0.00	Receipt - OUTLET 2 CASH	2025-11-21 13:44:35.482294	\N
1778	667	3	\N	\N	\N	0.00	36605.00	Receipt - OUTLET 2 CASH	2025-11-21 13:44:35.482294	\N
1779	667	1	\N	\N	\N	5480.00	0.00	Receipt - OUTLET 3 CASH	2025-11-21 13:44:35.482294	\N
1780	667	4	\N	\N	\N	0.00	5480.00	Receipt - OUTLET 3 CASH	2025-11-21 13:44:35.482294	\N
1781	667	1	\N	\N	\N	4920.00	0.00	Receipt - OUTLET 4 CASH	2025-11-21 13:44:35.482294	\N
1782	667	5	\N	\N	\N	0.00	4920.00	Receipt - OUTLET 4 CASH	2025-11-21 13:44:35.482294	\N
1783	668	112	\N	\N	\N	92000.00	0.00	Receipt - OUTLET 1 CASH	2025-11-21 13:44:53.787718	\N
1784	668	1	\N	\N	\N	0.00	92000.00	Receipt - OUTLET 1 CASH	2025-11-21 13:44:53.787718	\N
1785	669	97	\N	\N	\N	45000.00	0.00	Payment - SHAMAS	2025-11-21 13:45:32.732554	\N
1786	669	112	\N	\N	\N	0.00	45000.00	Payment - SHAMAS	2025-11-21 13:45:32.732554	\N
1787	669	40	\N	\N	\N	17000.00	0.00	Payment - HUSSAIN NAHLI	2025-11-21 13:45:32.732554	\N
1788	669	112	\N	\N	\N	0.00	17000.00	Payment - HUSSAIN NAHLI	2025-11-21 13:45:32.732554	\N
1789	670	169	\N	\N	\N	7.00	0.00	Payment - Reduction	2025-11-21 13:47:30.151948	\N
1790	670	1	\N	\N	\N	0.00	7.00	Payment - Reduction	2025-11-21 13:47:30.151948	\N
1791	670	232	\N	\N	\N	100.00	0.00	Payment - Jonathan Tax	2025-11-21 13:47:30.151948	\N
1792	670	1	\N	\N	\N	0.00	100.00	Payment - Jonathan Tax	2025-11-21 13:47:30.151948	\N
1793	670	172	\N	\N	\N	13.00	0.00	Payment - Transport	2025-11-21 13:47:30.151948	\N
1794	670	1	\N	\N	\N	0.00	13.00	Payment - Transport	2025-11-21 13:47:30.151948	\N
1795	670	192	\N	\N	\N	4.00	0.00	Payment - Cadeau	2025-11-21 13:47:30.151948	\N
1796	670	1	\N	\N	\N	0.00	4.00	Payment - Cadeau	2025-11-21 13:47:30.151948	\N
1797	670	199	\N	\N	\N	3.00	0.00	Payment - Sadaka	2025-11-21 13:47:30.151948	\N
1798	670	1	\N	\N	\N	0.00	3.00	Payment - Sadaka	2025-11-21 13:47:30.151948	\N
1799	670	195	\N	\N	\N	9.00	0.00	Payment - Change Profit/Loss	2025-11-21 13:47:30.151948	\N
1800	670	1	\N	\N	\N	0.00	9.00	Payment - Change Profit/Loss	2025-11-21 13:47:30.151948	\N
1801	670	198	\N	\N	\N	17.00	0.00	Payment - Shop Expenses	2025-11-21 13:47:30.151948	\N
1802	670	1	\N	\N	\N	0.00	17.00	Payment - Shop Expenses	2025-11-21 13:47:30.151948	\N
1803	670	165	\N	\N	\N	6.00	0.00	Payment - Patron Expenses	2025-11-21 13:47:30.151948	\N
1804	670	1	\N	\N	\N	0.00	6.00	Payment - Patron Expenses	2025-11-21 13:47:30.151948	\N
1805	670	172	\N	\N	\N	1.01	0.00	Payment - Transport	2025-11-21 13:47:30.151948	\N
1806	670	1	\N	\N	\N	0.00	1.01	Payment - Transport	2025-11-21 13:47:30.151948	\N
7333	2243	345	\N	\N	\N	44759.50	0.00	HMD KINSHASA PO PO-2024-001 - Container EMCU7265605	2026-01-04 22:52:51.099667	\N
7334	2243	\N	\N	\N	5	0.00	44759.50	HMD KINSHASA PO PO-2024-001 - Container EMCU7265605	2026-01-04 22:52:51.102504	\N
7898	2415	97	\N	\N	\N	6000.00	0.00	Payment - SHAMAS	2026-01-08 12:54:48.097411	\N
7899	2415	117	\N	\N	\N	0.00	6000.00	Payment - SHAMAS	2026-01-08 12:54:48.097411	\N
